"simulacao";"alunos";"aluguel";"custo";"pessoal";"despesas";"imposto";"fluxoCaixa";"fluxoAcumulado";"ano"
1404;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1404;625169,201169824;160201,210928915;92033,2961500122;263736,487135628;31196,0529997079;31414,8164839496;366989,759329441;-335950,190670558;1
1404;639487,468579899;159975,409939212;100049,371615239;289320,996113394;34367,1315597316;31978,5151407644;343746,864089981;7796,67341942235;2
1404;721854,553902069;158109,84495304;108619,040229082;319772,636584894;37973,1218175348;35198,5759542044;378401,024269394;386197,697688816;3
1404;788346,600579249;158165,308976019;119838,057412378;349247,929726794;41519,7822033611;37860,4763822107;398045,663830524;784243,36151934;4
1405;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1405;591334,672015064;174358,216746469;94028,1919442294;263073,328369379;31550,32419606;30627,7155504613;346413,328701404;-356526,621298596;1
1405;654096,775210408;183959,524794782;104112,250308084;292436,853814154;35208,6172426959;33522,2520002076;372776,326640049;16249,7053414526;2
1405;670127,17166327;181342,242616552;113322,222218842;324314,342980173;38134,6169908203;34058,7765711929;341639,455518794;357889,160860246;3
1405;696614,945390726;180373,827910603;124743,173379004;359200,876692162;41837,1394756509;35079,5509320532;316128,032822459;674017,193682705;4
1406;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1406;615720,509913552;160138,942118224;94884,5152737566;263403,619760107;30956,5371899961;31034,3780812711;355580,401726646;-347359,548273354;1
1406;636052,134090105;167521,524415859;103827,359138079;290469,382607345;34255,0623212105;32142,9463402386;342878,908099091;-4480,6401742631;2
1406;686614,440164625;167572,654732789;115152,229310708;318964,485625117;38044,6832423627;34167,4837958966;347858,212923329;343377,572749066;3
1406;730102,601020061;163345,860717021;124064,661094566;351297,602247104;42437,6497299369;35737,9384694833;339910,610195992;683288,182945058;4
1407;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1407;609409,713875149;171421,08462424;96096,1583398804;261307,903444936;31301,2252494977;31233,2319399756;360892,279525099;-342047,670474901;1
1407;656418,938694523;177446,220893346;104530,674173251;285786,049377925;33939,6945968043;33354,6063835147;376254,135056374;34206,4645814733;2
1407;726006,822340112;173751,762554862;114838,77653796;312076,956753588;37144,7387576972;35990,3433957989;399707,769449929;433914,234031403;3
1407;764987,536521114;176457,922422374;124438,50080852;338492,744013124;40791,7526543468;37657,8183577395;400064,643109758;833978,877141161;4
1408;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1408;610210,374705106;177242,583823481;93579,5344245794;263371,636917538;31004,9142580462;31498,1183411435;367998,75458728;-334941,19541272;1
1408;664583,864097642;188386,594904473;103626,990762611;290540,172581125;34207,4369140224;34118,8183600846;390477,040384272;55535,8449715517;2
1408;737167,305340336;192140,068255887;114875,977250961;325511,72365249;37838,2808019301;37172,2949438489;413909,096946993;469444,941918545;3
1408;820627,353497826;195877,770576896;127560,668406159;360329,542012005;42051,9296191955;40660,2049629889;445902,779074374;915347,720992918;4
1409;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1409;587680,460085091;172476,06237588;93922,4505647417;264712,022239803;31160,91287276;30406,2608984388;339954,875885227;-362985,074114773;1
1409;626814,036613529;169852,345060124;103538,596167696;289166,150788484;34514,7151229206;31866,6552669461;337580,264327605;-25404,8097871671;2
1409;695018,812657056;166111,019354752;116647,05353979;315569,167960265;38414,7587012689;34445,1932804723;356053,658530012;330648,848742845;3
1409;770500,05153449;161896,670456042;129097,322610641;346776,254324852;42119,447751263;37295,8688796213;377107,828424155;707756,677167;4
1410;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1410;611493,428490111;173602,895668633;95155,6794128115;265434,43577499;31212,7682718716;31403,8529663498;361889,587732721;-341050,362267279;1
1410;674535,102889611;178824,196582212;105445,735680716;291549,928734457;34253,7155965963;34134,3719788729;387975,547481181;46925,1852139022;2
1410;741881,17990896;182438,679610607;116650,96518415;316615,906891864;37044,4754429519;36972,7943807827;417035,717619818;463960,902833721;3
1410;773925,78907525;180083,571691939;128446,403254856;343962,171079829;40272,3100843323;38160,3744306875;403168,101917483;867129,004751204;4
1411;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1411;585168,212920428;175726,604727468;94152,2671416377;260240,839510282;31060,0596902893;30435,7927059159;345005,858599771;-357934,091400229;1
1411;627427,188587952;183457,502313939;104768,803379087;286120,872178838;34097,0824924992;32435,3876360756;353462,54521539;-4471,54618483828;2
1411;655546,98219142;178798,346952123;113904,837842557;314478,920858738;37348,4012988563;33373,8131657417;335239,355977649;330767,809792811;3
1411;703236,169796699;178236,416297642;124974,300365775;344115,292392785;41125,5913114405;35258,9034437736;335998,498580566;666766,308373377;4
1412;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1412;624579,497772677;173944,819830876;93764,7964281707;262968,026894661;31905,1043805908;31940,9727041421;377945,417195989;-324994,532804011;1
1412;682427,990977649;167523,125051807;101487,387846278;291138,647880853;35257,2242614165;33998,0446411782;388069,811399729;63075,2785957184;2
1412;748593,167332885;168317,629454787;112092,995884838;318452,380893146;39365,6252211933;36676,4318715069;410323,362916988;473398,641512706;3
1412;795180,286770928;166848,17420741;123627,467175885;352889,540948293;43526,7341568741;38481,1384391335;403503,580258152;876902,221770858;4
1413;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1413;581841,653519226;178167,905906714;94450,2019485369;263312,228081463;31369,8911637939;30400,3823770376;340476,855855107;-362463,094144893;1
1413;624159,405409428;181195,126550556;102199,649518986;288613,561420551;34053,0101960727;32214,1812783994;348274,129545974;-14188,9645989181;2
1413;659780,560140882;190144,610942825;113631,057940479;322561,384876372;37654,4850611641;33997,0068433483;342081,236362344;327892,271763426;3
1413;731513,451487843;189086,058126167;125954,255278567;348452,934489427;42124,6647097725;36823,9803845604;367243,674751683;695135,946515109;4
1414;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1414;597026,402312284;170456,213954297;93931,9323084337;262513,455812774;31063,3817831836;30699,3046506632;349274,541711527;-353665,408288473;1
1414;616975,350529228;163897,850951363;104408,464191423;285102,188845156;34166,7255024217;31234,9280592237;325960,894882367;-27704,5134061064;2
1414;656661,715120803;168022,737903906;116864,720416814;312192,324253618;37965,6844259186;32987,3781209884;324674,345807371;296969,832401265;3
1414;699159,072720678;168040,856484253;129171,70796814;342902,071720676;42279,919275534;34687,9971681972;318158,233072384;615128,065473649;4
1415;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1415;612638,133481833;178671,034025812;92984,4538121456;267280,408987339;31115,8616818828;31652,3667003058;368276,076325972;-334663,873674028;1
1415;657131,805795107;182107,085348249;103252,754908229;290606,288142155;34444,1911169756;33569,5556457342;377366,101330262;42702,2276562343;2
1415;725970,610114808;180392,105383444;113503,648464862;316474,106622917;37965,2301099137;36254,5086199301;402165,22168063;444867,449336865;3
1415;728596,456459157;177950,794462361;124170,87900376;352738,61739643;41710,3633040358;36261,8900368607;351665,501180431;796532,950517296;4
1416;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1416;619024,290154516;168184,568319949;94883,8066005192;264954,474646061;31500,0171483055;31488,3543389786;364382,205740601;-338557,744259399;1
1416;671627,354332085;168680,719525274;104152,913282793;288348,869386837;34797,3039562091;33612,3229542944;379396,664277226;40838,9200178271;2
1416;702035,453208722;172007,512099624;113808,804126579;320837,375682181;38043,8998011546;34961,7186123339;366391,167086099;407230,087103926;3
1416;779681,070128071;177055,807442207;123440,925489178;345079,991591988;41717,3918488515;38269,4751028111;408229,093537449;815459,180641375;4
1417;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1417;577916,975515371;175203,777292384;95706,6816870412;264399,901539733;31130,9674053315;30124,8301123102;331758,372063339;-371181,577936661;1
1417;655636,283541229;180396,977628509;105979,912361136;288868,02808793;34013,3675703866;33441,3304467895;373730,622703496;2549,04476683459;2
1417;680712,478529798;190350,074224915;116708,272407343;318484,266943839;37470,6723761835;34842,5021101885;363556,83891716;366105,883683994;3
1417;731932,278024119;191282,050510697;128566,238713968;347308,093932057;41600,8374442028;36928,5731413926;368810,585303195;734916,468987189;4
1418;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1418;593594,282628025;174583,63485061;94234,1386172585;269400,402886106;31371,7819170912;30727,1166991454;342444,477359034;-360495,472640966;1
1418;641598,326251608;167072,895213626;105038,45630531;295639,592073062;34390,1089502891;32346,8488586093;341256,215277963;-19239,2573630034;2
1418;689834,084408112;161167,627737635;115842,432386151;323139,634057155;37780,8520597831;34040,0684858299;340198,725156828;320959,467793824;3
1418;745267,783587781;161047,778983531;125201,169925764;357001,677986582;41382,1151947909;36252,6225028524;346477,976961322;667437,444755147;4
1419;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1419;588823,092211334;178152,440893558;93335,1295790772;271436,917207542;31345,7351723835;30679,0213241957;340178,729821694;-362761,220178306;1
1419;667609,306257264;178115,300083671;104104,134947099;295876,1637573;34730,4420066324;33828,9842536374;377184,881376266;14423,66119796;2
1419;739440,518535339;186872,312900726;113454,897281329;331102,578266636;37992,1668603948;37052,5132574426;406710,675770263;421134,336968223;3
1419;782056,261517297;177515,278216286;124449,908656445;363276,757881819;41802,9246558203;38382,8615893434;391659,086950156;812793,423918379;4
1420;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1420;614801,163551714;169796,832295801;94402,7180149586;268104,33145986;31549,9617806945;31383,9198339006;359157,0647581;-343782,8852419;1
1420;672664,029430409;168611,436672755;103806,892692229;294130,041857842;34155,9063983762;33651,0186441266;375531,606510591;31748,7212686907;2
1420;748359,279272814;164200,358908118;116109,23504244;323644,412143193;36904,4125765774;36502,3855272373;399399,192891485;431147,914160176;3
1420;786547,092255495;161764,653011574;126159,542729095;355873,924255864;40548,8156584873;37932,4698106828;387796,992812941;818944,906973116;4
1421;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1421;561090,089640216;178016,194515362;95096,0106636676;263058,840557144;30935,3391462914;29564,2513662231;320451,842422251;-382488,107577749;1
1421;610979,847655665;176560,561434797;104987,901779262;281812,291199707;34164,3442980862;31501,6163636185;335074,255449788;-47413,8521279602;2
1421;681596,223542759;175554,796833852;116928,13305104;313373,586352146;37586,0139847516;34286,0408150645;354977,246173609;307563,394045649;3
1421;748298,946691079;168869,117456466;128938,672653658;341799,359765263;41575,829966975;36686,7225659018;368167,479195747;675730,873241396;4
1422;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1422;565672,161774021;168108,384325232;94852,1032495156;263900,962078295;31469,7305840003;29351,2218439701;314206,528343472;-388733,421656528;1
1422;602762,393482558;174081,355311183;105678,258889474;285346,327325796;35111,3529882922;31073,7499517496;319634,059638428;-69099,3620180996;2
1422;649578,156840719;173084,565341495;116607,27165125;309568,068744261;38541,7856552574;32906,5088872886;325039,087244157;255939,725226058;3
1422;667557,53489278;184056,713997469;129396,586734199;340431,123678117;42064,594795512;34064,56995561;305657,373726811;561597,098952869;4
1423;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1423;599429,821754825;179178,061276796;94818,8489288685;266219,931919426;31184,38021915;31144,3153212648;355240,406642911;-347699,543357089;1
1423;633120,761403576;170899,006057101;104410,189644157;295944,959158752;34110,7356889822;32160,7906984271;337393,092270359;-10306,4510867305;2
1423;693155,447403778;165559,205960166;117179,709895771;329446,713887638;37765,4616456386;34348,5861345578;339974,181800338;329667,730713608;3
1423;781641,115054857;168743,597028221;128571,444212566;361755,826341829;40830,5764796772;38015,3884833231;381211,476565683;710879,20727929;4
1424;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1424;593794,129379964;173771,961096509;95096,0075525903;265471,375617139;31265,0284561164;30702,6436190589;345031,035231568;-357908,914768432;1
1424;636745,34757475;179441,757231403;103302,718149665;289569,066412364;33731,6445412444;32647,4841922461;356936,191510633;-972,723257798585;2
1424;673446,0379206;185567,813150271;113949,613208806;316013,222758017;36508,3534144891;34360,5540428348;358182,107646725;357209,384388926;3
1424;720776,238022226;182242,114707721;125865,442557285;351179,806476968;40659,4737071579;36120,7341091979;349192,895879338;706402,280268264;4
1425;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1425;579180,168431498;174042,271435753;95348,8449489274;265143,373841804;31107,4317667533;30128,8975946901;331493,891715077;-371446,058284923;1
1425;602528,197006962;175531,553025172;103212,001112615;296344,476746141;34393,324782625;31122,3900012854;312987,557389468;-58458,5008954547;2
1425;665738,319530176;179464,356478759;114158,154123207;323238,38412724;38238,7833408004;33808,1070403574;335759,247377331;277300,746481876;3
1425;707734,787787873;177786,850058985;126048,070928211;357941,546297401;41956,6214714083;35420,8655138743;324154,533635964;601455,28011784;4
1426;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1426;587557,50688803;165772,959402499;94457,0624920878;267596,307751593;31278,872324144;30133,2186516212;329865,005071083;-373074,944928917;1
1426;639160,831868783;164463,900458835;103426,827629851;299399,68933407;34281,6242490258;32144,9892931047;334371,601821567;-38703,3431073502;2
1426;653034,072117555;160033,469713925;113142,144727548;328158,449756056;37895,4851458879;32522,7016732592;301348,760528729;262645,417421379;3
1426;691968,006885858;158353,609889413;125145,495593464;361125,813906025;41877,2628065832;34012,8646710109;288160,179798188;550805,597219567;4
1427;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1427;600436,396304687;176534,715585853;93140,0198523638;262108,779549746;31003,1586599551;31078,8444756216;359640,309352853;-343299,640647147;1
1427;659952,783311718;159302,525366649;102855,376132228;290482,440809675;33938,5615878404;32770,2123471347;359208,717801489;15909,0771543422;2
1427;739038,667042654;158638,002480444;113264,346340764;320698,556774506;36972,0391554215;35907,0667809239;390834,660471482;406743,737625824;3
1427;780329,594109615;149071,355155744;121852,909535813;354172,751472848;40377,3092493751;37176,0379706144;375821,941036709;782565,678662533;4
1428;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
1428;578402,743968689;171404,614117368;92970,8360582577;264390,354224839;30699,4544700853;29992,2943234423;331754,419009432;-371185,530990568;1
1428;607835,544623309;170143,981186773;102305,789816917;288351,657031982;34070,5047579153;31119,1810324033;322132,393170865;-49053,137819703;2
1428;674867,344324929;176110,724672642;111960,250496015;316845,426925904;37859,444505489;34039,1227599028;350273,824310261;301220,686490558;3
1428;711529,449344494;183778,902789374;122864,985229947;347109,759993446;41440,9706299926;35812,3340853547;348080,302195128;649300,988685686;4
